type,amount,oldbalanceOrg,oldbalanceDest,newbalanceOrig,newbalanceDest,isFraud,balance_change_orig,balance_change_dest,amount_to_balance_ratio,dest_to_amount_ratio,dest_unchanged,origin_near_zero,origin_significant_drop,is_cash_out,is_transfer,high_value,medium_value
CASH_OUT,1138.481992832654,7200.008065106163,78.50391179717208,6061.526072273508,0.0,0.0,-1138.4819928326542,-78.50391179717208,0.1581003635240158,-0.06889438559886157,1,0,0,1,0,0,0
CASH_OUT,11363.84214092517,21.651631577284167,854.2878606574122,0.0,0.0,0.0,-21.651631577284167,-854.2878606574122,501.67874672309347,-0.07516935563769017,0,1,1,1,0,0,0
PAYMENT,239.00203792035114,3621.0622417898558,550.8130541305401,3382.0602038695047,789.8150920508913,0.0,-239.00203792035109,239.0020379203512,0.06598507202964225,0.9958333687135948,0,0,0,0,0,0,0
PAYMENT,1273.8179468151225,15096.520517580197,22393.028087437895,13822.702570765074,23666.846034253016,0.0,-1273.817946815123,1273.817946815121,0.0843726587641881,0.9992155742688595,0,0,0,0,0,0,0
CASH_OUT,213332.25013614984,372.93819019998006,21322.242460883623,452.4025362790765,0.0,0.0,79.46434607909646,-21322.242460883623,570.5013708871537,-0.09994805051381213,0,1,0,1,0,1,0
CASH_IN,4685.832063511124,202.24002735878457,1478.2635161739508,4888.072090869909,6164.095579685075,0.0,4685.832063511124,4685.832063511124,23.05565554387134,0.9997866362638027,0,0,0,0,0,0,0
PAYMENT,3888.5803363270475,204277.48689993037,4576.8996823206835,200388.90656360332,8465.480018647731,0.0,-3888.5803363270534,3888.580336327048,0.019035682099172495,0.9997429028549276,0,0,0,0,0,0,0
PAYMENT,1.5367709192676393,689.8730583163139,1207.384986435308,688.3362873970462,1208.9217573545757,0.0,-1.5367709192676102,1.5367709192676102,0.0022243897062838337,0.6057980669816543,1,0,0,0,0,0,0
CASH_OUT,263.8639199049149,11474.58688544873,119862.1973394794,11210.722965543815,119598.33341957448,0.0,-263.86391990491575,-263.8639199049212,0.02299350112014746,-0.996224476325984,0,0,0,1,0,0,0
CASH_OUT,42.76912299061932,2412.418698294282,275.2147680358509,2369.6495753036625,232.44564504523157,0.0,-42.76912299061951,-42.76912299061934,0.017721385444161433,-0.977152843564759,1,0,0,1,0,0,0
CASH_OUT,4312.438997396279,9.99999814594491,813.0541536904166,0.0,0.0,0.0,-9.99999814594491,-813.0541536904166,392.03997493272635,-0.18849325426445127,0,1,1,1,0,0,0
CASH_IN,1238.1139839153022,3392.6674762863577,16383.327955439383,4630.78146020166,17621.441939354685,0.0,1238.113983915302,1238.113983915302,0.3648306714098439,0.9991929717419212,0,0,0,0,0,0,0
PAYMENT,161.12697505519426,2408571.1431851005,1281.2513004682105,2408410.016210045,1442.3782755234047,0.0,-161.12697505531833,161.12697505519418,6.68973007560071e-05,0.9938319949554376,0,0,0,0,0,0,0
PAYMENT,863.7293718572436,50617.959733597345,8267.154874767968,49754.230361740105,9130.884246625212,0.0,-863.72937185724,863.7293718572437,0.01706335682129714,0.99884356882911,0,0,0,0,0,0,0
CASH_OUT,2639.498463166567,8775.86531076697,146.05761607347895,6136.366847600404,0.0,0.0,-2639.4984631665666,-146.05761607347895,0.3007336184057168,-0.05531441055955858,0,0,0,1,0,0,0
CASH_OUT,282.1683817495904,48.57043353449885,23471.316804394228,0.0,23189.148422644637,0.0,-48.57043353449885,-282.1683817495905,5.692271816691165,-0.9964685322781403,0,1,1,1,0,0,0
CASH_IN,836.8183606634824,3018.8470452242937,27.600945000783064,3855.665405887776,864.4193056642655,0.0,836.8183606634825,836.8183606634824,0.27710620707987854,0.9988064238658985,0,0,0,0,0,0,0
PAYMENT,1032.5395490576052,2698.1835377938705,2078.3999138499553,1665.6439887362653,3110.9394629075605,0.0,-1032.5395490576052,1032.5395490576052,0.38253773209565917,0.9990324511520514,0,0,0,0,0,0,0
TRANSFER,53802.43548198887,24711.963785523047,8534.57644109973,0.0,62337.0119230886,0.0,-24711.963785523047,53802.43548198887,2.1770936075869036,0.999981413826254,0,1,1,0,1,0,1
CASH_OUT,45.28399493000929,20880.77410179595,639.2180609750202,20835.49010686594,593.9340660450109,0.0,-45.28399493001052,-45.28399493000927,0.002168589445956827,-0.978394259149146,1,0,0,1,0,0,0
PAYMENT,210.49906642797745,12023.99585762007,10889.244806038032,11813.496791192092,11099.74387246601,0.0,-210.4990664279776,210.4990664279776,0.017505125899447787,0.9952718467419789,0,0,0,0,0,0,0
CASH_IN,112.72739161177644,39762.355171924064,314.3158696848129,39875.08256353584,427.0432612965894,0.0,112.72739161177742,112.72739161177645,0.0028349567365323967,0.9912070435641959,0,0,0,0,0,0,0
PAYMENT,803.0418181438536,106.47572020335662,21596.201122925955,0.0,22399.24294106981,0.0,-106.47572020335662,803.0418181438545,7.471844027882806,0.9987562835944185,0,1,1,0,0,0,0
CASH_IN,376.52912348771855,82.79734314463106,194058.92406360077,459.3264666323496,194435.45318708848,0.0,376.52912348771855,376.5291234877077,4.493330090881801,0.9973511977280783,0,1,0,0,0,0,0
PAYMENT,1435.4941615540715,45276.95447305161,7749.020658053281,43841.46031149754,9184.514819607353,0.0,-1435.4941615540738,1435.494161554072,0.03170404180711044,0.9993038607279005,0,0,0,0,0,0,0
PAYMENT,2492.502477390457,359.4335355969502,47.236787654733185,0.0,2539.73926504519,0.0,-359.4335355969502,2492.502477390457,6.9152901470790535,0.9995989576874026,0,1,1,0,0,0,0
PAYMENT,1.5245169637638685,16.8311467671544,184.4764428663381,15.306629803390532,186.00095983010195,0.0,-1.524516963763869,1.5245169637638583,0.08549741548715657,0.6038846185810199,1,1,0,0,0,0,0
CASH_OUT,70.49319681403307,3652.214183410907,58738.15479992266,3581.720986596874,58667.66160310863,0.0,-70.49319681403313,-70.49319681402994,0.019296212396781916,-0.9860126551257135,1,0,0,1,0,0,0
TRANSFER,16628.48129337081,36343.11058465457,358.79774364479505,83.29690110788073,358.79774364479505,1.0,-36259.81368354669,0.0,0.45752890979788585,0.0,1,1,1,0,1,0,0
TRANSFER,207.10561979483788,446.72738106136393,932.9353523711978,239.62176126652605,1140.0409721660358,0.0,-207.10561979483788,207.10561979483793,0.46257081553485047,0.9951947477392211,0,1,0,0,1,0,0
PAYMENT,53.9721497889872,115.04253429604216,295.6977569238583,61.07038450705496,349.66990671284555,0.0,-53.9721497889872,53.972149788987224,0.4651066104028376,0.9818089704725298,1,1,0,0,0,0,0
TRANSFER,130.2964933248413,22638.312700747476,6546.559850294081,22508.016207422635,6676.856343618922,0.0,-130.2964933248404,130.29649332484132,0.005755320183396704,0.992383650357471,0,0,0,0,1,0,0
TRANSFER,1011.4717389720029,100.47684130048798,115.55576448339585,0.0,1127.0275034553988,0.0,-100.47684130048798,1011.471738972003,9.967513040506306,0.9990123181107107,0,1,1,0,1,0,0
TRANSFER,28.718339924411726,4941.205871263706,2481.876943402834,4912.487531339295,2510.595283327246,0.0,-28.71833992441134,28.718339924411794,0.005810834407241829,0.9663507449425701,1,0,0,0,1,0,0
PAYMENT,22.733842936113245,9196.999752517164,208093.94889631597,9174.26590958105,208116.68273925208,0.0,-22.733842936113433,22.733842936111614,0.002471607256772518,0.9578660732400804,1,0,0,0,0,0,0
CASH_IN,571.3728228423723,1057.019619224837,69366.12080095298,1628.3924420672092,69937.49362379535,0.0,571.3728228423722,571.3728228423715,0.5400399127390391,0.9982528869993602,0,0,0,0,0,0,0
CASH_OUT,1857.2344889186168,11790.645654093407,1304.391406075708,9933.41116517479,0.0,0.0,-1857.234488918617,-1304.391406075708,0.15750426559620095,-0.701951994677909,0,0,0,1,0,0,0
CASH_OUT,8312.132633968595,1881.0836741436701,2721.732404601658,0.0,0.0,0.0,-1881.0836741436701,-2721.732404601658,4.416452226944976,-0.3274015373555196,0,1,1,1,0,0,0
CASH_OUT,151.16098049854205,88393.54005945554,29.11217879894045,88242.37907895699,0.0,0.0,-151.16098049854918,-29.11217879894045,0.0017100714636545291,-0.1913248633359023,1,0,0,1,0,0,0
PAYMENT,591.417675589265,28048.413360934745,4.344057407224573,27456.99568534548,595.7617329964895,0.0,-591.4176755892659,591.417675589265,0.021084850081497606,0.9983120017494324,0,0,0,0,0,0,0
CASH_IN,2534.4130776110715,174.99773593586457,5426.431759270513,2709.410813546936,7960.844836881584,0.0,2534.4130776110715,2534.4130776110715,14.400259549558287,0.9996055869519526,0,0,0,0,0,0,0
PAYMENT,122.10980956466192,57.747281473960626,166.57410950206955,0.0,288.68391906673145,0.0,-57.747281473960626,122.1098095646619,2.0785610244584056,0.991877170442094,0,1,1,0,0,0,0
CASH_OUT,257.29270424218754,274.58131645776706,316547.78819102154,17.28861221557952,316290.4954867794,0.0,-257.29270424218754,-257.2927042421652,0.933636240472847,-0.9961284233600161,0,1,1,1,0,0,0
PAYMENT,61.29412824568318,10429.388233056963,138893.727732492,10368.09410481128,138955.02186073767,0.0,-61.29412824568317,61.294128245674074,0.0058764953783238955,0.9839471226555224,1,0,0,0,0,0,0
TRANSFER,650.4724914284413,80.96944741928515,241800.26890465172,0.0,242450.74139608015,0.0,-80.96944741928515,650.4724914284307,7.935548084168286,0.9984650157709375,0,1,1,0,1,0,0
TRANSFER,5590.211224063158,1213.2330604702959,3108.8932068194877,353.61150780617237,8699.104430882646,0.0,-859.6215526641236,5590.211224063158,4.603902995276674,0.9998211478765645,0,1,1,0,1,0,0
PAYMENT,43.73513887056955,1595.8232401284988,490989.05396716617,1552.0881012579293,491032.7891060367,0.0,-43.73513887056947,43.73513887054287,0.027388841652285896,0.977646207762539,1,0,0,0,0,0,0
CASH_OUT,9318.722915014618,2286.796050788365,7785.9453406519915,0.0,0.0,0.0,-2286.796050788365,-7785.9453406519915,4.07323148923324,-0.8354266979448906,0,1,1,1,0,0,0
PAYMENT,56.782185051320184,10167.276683303522,68.18735254216655,10110.494498252201,124.96953759348673,0.0,-56.782185051320994,56.782185051320184,0.005584248621455932,0.982693627817781,1,0,0,0,0,0,0
PAYMENT,4498.2679997368,16421.482445935293,10350.799759964817,11923.214446198494,14849.067759701618,0.0,-4498.2679997367995,4498.267999736801,0.2739091373393528,0.9997777416237358,0,0,0,0,0,0,0
PAYMENT,905.716854763419,440.7895199093588,1355.8202638849882,0.0,2261.537118648407,0.0,-440.7895199093588,905.716854763419,2.0501094162424756,0.9988971198729277,0,1,1,0,0,0,0
CASH_OUT,84.04969686552744,888.5886373451448,1451.8873308390055,804.5389404796174,1367.837633973478,0.0,-84.04969686552738,-84.0496968655275,0.09448153150467639,-0.9882421685572724,1,0,0,1,0,0,0
PAYMENT,57.8904415408485,3595.8435544140575,1195041.303625745,3537.953112873209,1195099.1940672859,0.0,-57.890441540848315,57.8904415408615,0.01609478996377398,0.9830193156338731,1,0,0,0,0,0,0
TRANSFER,19489.14845218008,5073.153270359583,6564.738833416485,0.0,26053.887285596567,0.0,-5073.153270359583,19489.14845218008,3.8408671188600043,0.9999486920275413,0,1,1,0,1,0,0
CASH_OUT,142938.98164388246,375929.4338570587,40437.821455259545,232990.45221317624,0.0,0.0,-142938.98164388246,-40437.821455259545,0.3802272143208087,-0.28290070412913193,0,0,0,1,0,1,0
CASH_IN,199.34422304289998,25982.590898879746,14738.52917715777,26181.935121922645,14937.87340020067,0.0,199.3442230428991,199.3442230428991,0.007671927402901594,0.9950085907903281,0,0,0,0,0,0,0
CASH_IN,617.8258846096716,1292548.7104528658,832.7546503112582,1293166.5363374755,1450.5805349209297,0.0,617.825884609716,617.8258846096716,0.0004779900375307084,0.9983840365684917,0,0,0,0,0,0,0
CASH_OUT,3876.2235552394604,16565.374381444533,60.086417451908815,12689.150826205074,0.0,0.0,-3876.2235552394595,-60.086417451908815,0.233981405103406,-0.015497279585726088,1,0,0,1,0,0,0
CASH_IN,3203.045417434441,9895.508795890395,6952.869422473697,13098.554213324836,10155.914839908139,0.0,3203.0454174344413,3203.0454174344413,0.32365407675528274,0.9996878945614946,0,0,0,0,0,0,0
CASH_IN,9.831892579205315,6974.862577279775,26.432334119605994,6984.6944698589805,36.26422669881131,0.0,9.831892579205487,9.831892579205313,0.0014094160356924984,0.9076800298112477,1,0,0,0,0,0,0
PAYMENT,2.6134496180500837,255.1963193945402,2198.142279987601,252.58286977649013,2200.755729605651,0.0,-2.6134496180500832,2.6134496180502538,0.01020096472980704,0.7232561386757462,1,1,0,0,0,0,0
CASH_IN,360.5325293192587,32.3925766316669,27706.106127093648,392.92510595092557,28066.638656412906,0.0,360.5325293192587,360.5325293192582,10.79678676180256,0.9972339971678802,0,1,0,0,0,0,0
CASH_IN,615.0602697976054,73624.64780043284,102.50270628447652,74239.70807023044,717.562976082082,0.0,615.0602697975992,615.0602697976054,0.00835388601896946,0.9983767821931959,0,0,0,0,0,0,0
PAYMENT,31.951287646630785,203.93771880784195,4897.436476122421,171.98643116121116,4929.387763769051,0.0,-31.95128764663079,31.95128764663059,0.15590730604642686,0.9696521722997843,1,1,0,0,0,0,0
PAYMENT,89.98523750964219,211.9829594108428,112.20711471434723,121.9977219012006,202.19235222398942,0.0,-89.98523750964219,89.98523750964219,0.42249970494616534,0.9890092060275819,1,1,0,0,0,0,0
CASH_OUT,606.163155369819,4969.590208562693,28067.519336220474,4363.427053192874,27461.356180850653,0.0,-606.1631553698189,-606.1631553698207,0.12194993550777918,-0.9983529962397188,0,0,0,1,0,0,0
CASH_OUT,5698.68455914641,35.23484810186751,35977.837139403084,0.0,30279.152580256676,0.0,-35.23484810186751,-5698.684559146408,157.27082788164645,-0.9998245516941113,0,1,1,1,0,0,0
CASH_OUT,1791.8465121782565,165.59560807115236,3882.083723507393,0.0,2090.2372113291367,0.0,-165.59560807115236,-1791.8465121782565,10.755664767662816,-0.9994422277684077,0,1,1,1,0,0,0
CASH_OUT,64298.72994379465,12328.350350348983,37.01532737111017,0.0,0.0,0.0,-12328.350350348983,-37.01532737111017,5.21509472248671,-0.0005756684733118757,1,1,1,1,0,0,1
CASH_OUT,279.3333642696666,24827.10853791258,74879.42095032329,24547.775173642913,74600.08758605362,0.0,-279.3333642696671,-279.3333642696671,0.011250690476204578,-0.9964328184673816,0,0,0,1,0,0,0
CASH_IN,3175.6429998856966,615.1922664189227,2712.0384176155076,3790.8352663046194,5887.681417501204,0.0,3175.6429998856966,3175.6429998856966,5.153656046904543,0.999685202271695,0,0,0,0,0,0,0
PAYMENT,466.63655533574695,529.807746357631,144.62368602434051,63.171191021884056,611.2602413600874,0.0,-466.63655533574695,466.63655533574695,0.8791065287531641,0.9978615871907575,0,1,1,0,0,0,0
CASH_OUT,80.30129788995023,10946.94580237451,3259.758275555723,10866.64450448456,3179.4569776657727,0.0,-80.30129788994964,-80.30129788995009,0.007334827860815096,-0.9877000733573313,1,0,0,1,0,0,0
CASH_OUT,1716.445121273487,2554.1970601299877,20.096135103038378,837.7519388565006,0.0,0.0,-1716.445121273487,-20.096135103038378,0.6717466719322885,-0.01170118034871302,1,0,0,1,0,0,0
CASH_IN,5706.133151108235,18.23579336467132,14780.500442394905,5724.368944472907,20486.63359350314,0.0,5706.133151108235,5706.1331511082335,296.6414248131915,0.9998247806782277,0,0,0,0,0,0,0
CASH_IN,76.50003667824753,331.4560477605421,701.931037893545,407.9560844387896,778.4310745717925,0.0,76.50003667824751,76.50003667824751,0.23010571530751084,0.9870967803002254,1,1,0,0,0,0,0
PAYMENT,1671.425738581318,301.58217092416356,52842.700491692725,0.0,54514.12623027404,0.0,-301.58217092416356,1671.425738581318,5.52387384053844,0.9994020661265066,0,1,1,0,0,0,0
CASH_IN,47.23098427472777,293.6079638923329,3743.335204667904,340.83894816706066,3790.5661889426315,0.0,47.230984274727746,47.23098427472769,0.16031808390620678,0.9792664401310164,1,1,0,0,0,0,0
PAYMENT,112702.56158121007,1881.888339316507,24966.90139837163,0.0,137669.4629795817,0.0,-1881.888339316507,112702.56158121007,59.85621092226923,0.999991127165939,0,1,1,0,0,1,0
CASH_IN,81.5937813559388,568825.3915717759,49005.19766473522,568906.9853531318,49086.791446091156,0.0,81.59378135588486,81.59378135593579,0.0001434423271579921,0.9878925509452885,1,0,0,0,0,0,0
PAYMENT,2912.6487033726903,1433.7489311546954,52021.622557233415,0.0,54934.2712606061,0.0,-1433.7489311546954,2912.648703372688,2.030075534559605,0.9996567877250113,0,1,1,0,0,0,0
PAYMENT,179.6196942768826,436.9426142022779,9150.499610933475,257.32291992539535,9330.119305210357,0.0,-179.61969427688257,179.619694276882,0.4101443624162125,0.9944635051897074,0,1,0,0,0,0,0
CASH_IN,11866.40791976007,166.21292162164946,1436.3214818539032,12032.620841381718,13302.729401613973,0.0,11866.40791976007,11866.40791976007,70.96585481958171,0.9999157356006668,0,0,0,0,0,0,0
PAYMENT,16.159949105783554,665.1207289134121,254.17325149721194,648.9607798076286,270.3332006029955,0.0,-16.15994910578354,16.15994910578354,0.02425979016167827,0.9417247688885642,1,0,0,0,0,0,0
CASH_IN,80.63602999605948,1905.6623248119643,921.5654005814222,1986.2983548080238,1002.2014305774817,0.0,80.6360299960595,80.6360299960595,0.0422917204303661,0.9877505067303218,1,0,0,0,0,0,0
CASH_OUT,262.4670621725926,15528.127485457251,4729.147720396767,15265.660423284658,4466.680658224174,0.0,-262.4670621725927,-262.4670621725927,0.016901597492736682,-0.9962044591390145,0,0,0,1,0,0,0
CASH_IN,22.197748999368702,92.54302660526626,19041.666617417908,114.74077560463496,19063.864366417278,0.0,22.1977489993687,22.19774899936965,0.2372998801186856,0.9568923691679626,1,1,0,0,0,0,0
CASH_IN,205.9063658669021,38.64927180578758,316.6179495851018,244.55563767268967,522.524315452004,0.0,205.9063658669021,205.90636586690215,5.193194136716682,0.9951668959250717,0,1,0,0,0,0,0
PAYMENT,155359.85451457705,407.2199693595865,5585.834246064157,0.0,160945.6887606412,0.0,-407.2199693595865,155359.85451457705,380.5787716811229,0.9999935633721692,0,1,1,0,0,1,0
PAYMENT,16.433049970975702,16728.229146127716,7084.902279648587,16711.79609615674,7101.335329619563,0.0,-16.433049970975844,16.433049970975844,0.000982295706959064,0.9426376909568458,1,0,0,0,0,0,0
PAYMENT,108.19422567409585,77192.77009497728,11208.498569362304,77084.57586930318,11316.6927950364,0.0,-108.1942256741022,108.19422567409674,0.001401592713258808,0.9908420065820721,0,0,0,0,0,0,0
CASH_OUT,357.6897519617709,491.6629761934166,213521.78607237758,133.9732242316457,213164.09632041582,0.0,-357.6897519617709,-357.68975196176325,0.7260333518980407,-0.9972120753533147,0,1,1,1,0,0,0
CASH_OUT,33.26168113724047,30.025899972340905,20017.590473566714,0.0,19984.328792429475,0.0,-30.025899972340905,-33.261681137239066,1.0720617666817958,-0.9708128741261776,1,1,1,1,0,0,0
CASH_OUT,924.4862953946893,33690.939741705006,48216.88998522854,32766.453446310315,47292.40368983385,0.0,-924.4862953946904,-924.4862953946867,0.02743939062227187,-0.9989194869713591,0,0,0,1,0,0,0
TRANSFER,125.6092669782927,215928.8645432266,5664.045539235409,215803.25527624832,5789.654806213702,0.0,-125.60926697828108,125.60926697829291,0.0005817132671481263,0.9921016839930742,0,0,0,0,1,0,0
CASH_IN,400.55443885931004,782.6036466796771,89507.83982363748,1183.158085538987,89908.39426249679,0.0,400.5544388593099,400.55443885931163,0.5111696972781564,0.9975096776346463,0,0,0,0,0,0,0
PAYMENT,955.1052418303747,235.60658219422518,212152.45315238537,0.0,213107.55839421574,0.0,-235.60658219422518,955.1052418303734,4.036680776050218,0.9989540900350187,0,1,1,0,0,0,0
CASH_IN,802.6108916673633,5.9010620286873365,51169.10578639227,808.5119536960506,51971.71667805963,0.0,802.6108916673633,802.610891667362,116.30251812416027,0.9987556166667597,0,0,0,0,0,0,0
TRANSFER,894.0639315253893,29293.05004206502,686.7875173542823,28398.98611053963,1580.8514488796716,0.0,-894.0639315253902,894.0639315253893,0.030520325125462378,0.9988827613706925,0,0,0,0,1,0,0
PAYMENT,630.3932891034677,1991.5363785613872,6820.430595997393,1361.1430894579194,7450.82388510086,0.0,-630.3932891034679,630.3932891034674,0.31637730476901615,0.9984162010948513,0,0,0,0,0,0,0
CASH_OUT,87.12803831591867,39884.2905007412,568.2452728338703,39797.16246242528,481.11723451795166,0.0,-87.12803831591737,-87.12803831591867,0.0021844654312922593,-0.988652873488285,1,0,0,1,0,0,0
CASH_OUT,5726.583118799324,255930.63632429298,877.82290440575,250204.05320549366,0.0,0.0,-5726.583118799317,-877.82290440575,0.022375440570946557,-0.15326235974202124,0,0,0,1,0,0,0
PAYMENT,762.1440786814064,7459.483924525792,60823.00755792578,6697.339845844385,61585.15163660719,0.0,-762.1440786814064,762.1440786814055,0.10215745873748402,0.9986896314497666,0,0,0,0,0,0,0
PAYMENT,866.532980979476,530.9691645513699,141532.33452403362,0.0,142398.8675050131,0.0,-530.9691645513699,866.5329809794785,1.62891580700971,0.9988473060714436,0,1,1,0,0,0,0
PAYMENT,1269.6380394238015,10230.697460499736,3315.531833218421,8961.059421075934,4585.169872642223,0.0,-1269.6380394238022,1269.6380394238017,0.12408870026946535,0.9992129938117914,0,0,0,0,0,0,0
PAYMENT,34.85606671378868,34.90504493109372,106.74379329488791,0.04897821730504148,141.5998600086766,0.0,-34.85606671378868,34.85606671378868,0.9707846566041579,0.972110716772639,1,1,1,0,0,0,0
PAYMENT,691.8936724795841,17039.756206354905,3597.585269710043,16347.86253387532,4289.478942189628,0.0,-691.893672479584,691.8936724795844,0.04060228689977739,0.9985567771222083,0,0,0,0,0,0,0
PAYMENT,78.8990487442204,698.9380329155784,655.4823744804091,620.038984171358,734.3814232246295,0.0,-78.89904874422041,78.89904874422041,0.11272290550574587,0.9874842064365338,1,0,0,0,0,0,0
CASH_IN,7918.122898531639,38415.16185168095,6777.428437979901,46333.28475021259,14695.55133651154,0.0,7918.122898531641,7918.122898531639,0.20611436741396308,0.9998737233892171,0,0,0,0,0,0,0
CASH_OUT,9759.859288009078,168031.00073788257,358128.1968720705,158271.14144987348,348368.33758406143,0.0,-9759.859288009087,-9759.859288009058,0.05808333677603312,-0.999897550003487,0,0,0,1,0,0,0
TRANSFER,25778.555185438207,4538.567839586398,58.770573057808825,0.0,25837.325758496016,0.0,-4538.567839586398,25778.555185438207,5.678636402487798,0.9999612095711967,0,1,1,0,1,0,0
PAYMENT,341.9918712267905,220.38600466260183,744.9232801559672,0.0,1086.9151513827578,0.0,-220.38600466260183,341.99187122679064,1.5447763816325935,0.9970844790098868,0,1,1,0,0,0,0
PAYMENT,21027.10098728152,73735.70164505597,35723.99635883156,52708.600657774456,56751.09734611308,0.0,-21027.10098728152,21027.10098728152,0.28516465366865756,0.9999524445882867,0,0,0,0,0,0,0
PAYMENT,27080.892182394513,83.37585298472946,95655.16163184328,0.0,122736.05381423779,0.0,-83.37585298472946,27080.892182394513,320.9554774787957,0.9999630749582317,0,1,1,0,0,0,0
CASH_OUT,812.1106323562141,329.1823251840959,582.8132485424438,403.10221984929177,0.0,0.0,73.9198946651959,-582.8132485424438,2.4595823895280136,-0.7167699269330429,0,1,0,1,0,0,0
CASH_IN,19137.36759536487,4189.387490861291,202.19347016318775,23326.755086226163,19339.561065528058,0.0,19137.36759536487,19137.36759536487,4.566968481339988,0.9999477489396618,0,0,0,0,0,0,0
CASH_OUT,31.344319080076584,906.3704310523199,6.461521733654333,875.0261119722433,0.0,0.0,-31.344319080076616,-6.461521733654333,0.034544126640456106,-0.19977300241372195,1,0,0,1,0,0,0
CASH_OUT,6186.27748511425,128.5742210578859,1092.6285445585243,0.0,0.0,0.0,-128.5742210578859,-1092.6285445585243,47.74311923010208,-0.17659278207373763,0,1,1,1,0,0,0
PAYMENT,1614.6803325109117,9303.12658859866,5534.956660321785,7688.446256087747,7149.636992832697,0.0,-1614.6803325109122,1614.6803325109113,0.17354453608676737,0.999381065684914,0,0,0,0,0,0,0
PAYMENT,2102.945103612394,1242.8966126978162,201.56483582972956,0.0,2304.5099394421236,0.0,-1242.8966126978162,2102.945103612394,1.6906108451018584,0.9995247024276998,0,1,1,0,0,0,0
CASH_OUT,460.461738102134,100.03534745625434,170.08229310531405,87.89730650074557,0.0,0.0,-12.138040955508771,-170.08229310531405,4.557432123460573,-0.3685729044510083,0,1,0,1,0,0,0
CASH_OUT,36.77253183515861,567.4608351103199,47486.75378395388,530.6883032751613,47449.98125211872,0.0,-36.77253183515859,-36.77253183515859,0.06468788976116929,-0.9735257354639589,1,0,0,1,0,0,0
CASH_OUT,212091.00678891604,75430.73214195155,362.38368679938105,7.158986692202007,362.38368679938105,1.0,-75423.57315525935,0.0,2.8116947704421213,0.0,1,1,1,1,0,1,0
CASH_OUT,24.160329522542373,202.38632358152228,1702.128407204939,178.2259940589799,1677.9680776823968,0.0,-24.160329522542384,-24.16032952254227,0.11879033504855263,-0.9602548925639406,1,1,0,1,0,0,0
CASH_OUT,2739.9679437065515,794.8814630864505,292.78895347631544,0.0,0.0,0.0,-794.8814630864505,-292.78895347631544,3.4426834532379726,-0.10681954677674314,0,1,1,1,0,0,0
CASH_OUT,2152.3118449964786,606.1747348960997,3047.438447213116,0.0,895.1266022166374,0.0,-606.1747348960997,-2152.3118449964786,3.5447980973134268,-0.9995355990808653,0,1,1,1,0,0,0
PAYMENT,37.38139737449858,45.369231494096255,3820.9087005482547,7.987834119597672,3858.2900979227534,0.0,-37.38139737449858,37.38139737449865,0.8061681457726552,0.9739457115059506,1,1,1,0,0,0,0
PAYMENT,399.5260578832336,53298.77833017873,1049.738532234126,52899.2522722955,1449.2645901173596,0.0,-399.52605788323126,399.52605788323353,0.007495829633817051,0.9975032835434353,0,0,0,0,0,0,0
CASH_OUT,27.774230742926896,1795.9189908752853,327.01817246651376,1768.1447601323584,299.2439417235869,0.0,-27.774230742926875,-27.774230742926875,0.015456584789834056,-0.9652466816946675,1,0,0,1,0,0,0
CASH_IN,7320.897447910681,18694.156577875063,17630.221412177485,26015.054025785743,24951.118860088165,0.0,7320.89744791068,7320.89744791068,0.3915932673479,0.9998634233807404,0,0,0,0,0,0,0
CASH_IN,3136.348414717827,212.27574852699343,50365.54806041051,3348.6241632448205,53501.896475128335,0.0,3136.348414717827,3136.348414717824,14.70560265937068,0.9996812595007581,0,0,0,0,0,0,0
PAYMENT,175.04685748909122,3577.3785420494,301573.5710054517,3402.331684560309,301748.6178629408,0.0,-175.04685748909105,175.04685748909833,0.04891792621493835,0.9943196941186249,0,0,0,0,0,0,0
PAYMENT,489.1319259350782,328.98107999026513,201.54948448021355,0.0,690.6814104152918,0.0,-328.98107999026513,489.13192593507824,1.4823029427914722,0.9979597329880274,0,1,1,0,0,0,0
CASH_IN,36.77900129910857,1889.9595495850047,17517.147366103673,1926.7385508841132,17553.926367402782,0.0,36.779001299108586,36.77900129910995,0.01944991436077001,0.9735302690486364,1,0,0,0,0,0,0
CASH_IN,1263.4948302861246,72.91145245498646,5307.7788940491055,1336.406282741111,6571.27372433523,0.0,1263.4948302861246,1263.4948302861249,17.0947097955573,0.9992091703532126,0,0,0,0,0,0,0
PAYMENT,538.2230652615712,214.48572409369075,61.2802771755109,0.0,599.5033424370821,0.0,-214.48572409369075,538.2230652615712,2.4977202899416104,0.9981454799239441,0,1,1,0,0,0,0
PAYMENT,34.018304172407404,3351.2621740091913,49.10862478074881,3317.2438698367837,83.12692895315621,0.0,-34.018304172407625,34.0183041724074,0.010147865055471682,0.9714435057998053,1,0,0,0,0,0,0
PAYMENT,392.13882783708203,2858.5248692871774,18111.221769971096,2466.3860414500955,18503.36059780818,0.0,-392.13882783708186,392.1388278370832,0.13713426032725304,0.9974563692792684,0,0,0,0,0,0,0
PAYMENT,4.657105268202738,35844.2130723063,236.5033317561371,35839.5559670381,241.16043702433984,0.0,-4.657105268204759,4.657105268202741,0.0001299226554689049,0.8232311486899914,1,0,0,0,0,0,0
